545 C 305.00000 -1048.90000   0.10000  3.000 
546 C 310.10000 -1057.00000   1.50000  3.000 
547 C 317.80000 -1057.00000   1.50000  3.000 
548 C 334.50000 -1063.60000   1.50000  3.000 
549 C 338.60000 -1068.00000   1.50000  3.000 
550 C 349.60000 -1073.10000   1.50000  3.000 
551 C 366.20000 -1088.00000   1.50000  3.000 
552 B 373.80000 -1097.10000   1.40000  3.000 
553 C 373.80000 -1101.90000   4.30000  3.000 
554 C 380.10000 -1099.00000   5.20000  3.000 
555 C 378.60000 -1102.00000   5.20000  3.000 
556 C 389.90000 -1107.50000  10.90000  3.000 
557 T 399.20000 -1115.10000  13.90000  2.000 
558 C 378.20000 -1102.50000  -1.00000  3.000 
559 C 381.40000 -1106.30000  -1.00000  3.000 
560 C 398.30000 -1111.20000  -4.60000  3.000 
561 C 400.20000 -1112.30000  -4.60000  3.000 
562 C 408.20000 -1115.30000  -4.60000  3.000 
563 C 412.00000 -1113.70000  -4.60000  3.000 
564 C 416.20000 -1116.30000  -8.20000  3.000 
565 C 425.60000 -1113.30000  -8.20000  2.000 
566 T 427.40000 -1113.30000  -8.20000  2.000 
567 C 228.20000 -938.10000   4.20000  5.000 
568 C 228.20000 -946.60000   2.20000  5.000 
569 C 233.70000 -963.90000  -1.50000  5.000 
570 C 240.20000 -972.10000  -4.70000  5.000 
571 C 242.30000 -972.10000  -4.70000  5.000 
572 C 243.20000 -974.70000  -4.70000  5.000 
573 C 242.10000 -980.00000  -6.50000  5.000 
574 C 249.60000 -988.00000 -10.20000  3.000 
575 C 250.20000 -992.20000  -9.90000  5.000 
576 C 254.40000 -997.60000 -16.10000  5.000 
577 C 254.50000 -1001.50000 -16.10000  5.000 
578 C 261.00000 -1003.60000 -18.90000  5.000 
579 C 263.30000 -1010.10000 -22.40000  4.000 
580 C 269.10000 -1013.80000 -21.50000  4.000 
581 C 269.10000 -1017.30000 -27.30000  4.000 
582 C 273.00000 -1018.20000 -27.30000  4.000 
583 B 276.30000 -1027.60000 -27.60000  4.000 
584 C 278.30000 -1025.30000 -27.60000  3.000 
585 B 281.40000 -1030.90000 -35.60000  4.000 
586 C 281.40000 -1033.30000 -32.80000  3.000 
587 C 284.20000 -1034.80000 -32.80000  3.000 
588 C 287.80000 -1042.60000 -32.80000  3.000 
589 C 291.20000 -1045.20000 -32.80000  3.000 
590 C 291.80000 -1047.20000 -36.70000  3.000 
591 B 304.40000 -1054.20000 -38.90000  3.000 
592 C 304.90000 -1068.20000 -34.60000  3.000 
593 C 309.70000 -1082.50000 -34.60000  3.000 
594 C 312.90000 -1100.40000 -34.60000  3.000 
595 C 318.70000 -1115.40000 -34.60000  3.000 
596 C 318.80000 -1123.40000 -29.40000  3.000 
597 C 316.30000 -1131.90000 -29.40000  3.000 
598 C 312.90000 -1137.90000 -32.90000  3.000 
599 C 310.80000 -1142.50000 -39.90000  3.000 
600 C 297.70000 -1144.70000 -43.00000  2.000 
601 T 277.90000 -1146.70000 -43.00000  2.000 
602 C 305.60000 -1057.60000 -41.20000  3.000 
603 C 310.90000 -1062.00000 -41.20000  3.000 
604 C 314.00000 -1072.40000 -42.60000  3.000 
605 C 320.10000 -1083.80000 -43.30000  3.000 
606 C 324.20000 -1098.60000 -43.30000  3.000 
607 C 325.40000 -1103.70000 -41.80000  3.000 
608 C 331.70000 -1114.90000 -41.80000  3.000 
609 C 338.30000 -1131.80000 -53.20000  3.000 
610 T 345.90000 -1130.80000 -53.20000  2.000 
611 C 279.50000 -1032.60000 -39.30000  3.000 
612 C 285.50000 -1027.70000 -41.30000  3.000 
613 C 287.70000 -1030.80000 -43.20000  3.000 
614 C 302.70000 -1030.60000 -47.10000  3.000 
615 C 312.80000 -1040.40000 -51.10000  3.000 
616 C 327.60000 -1051.70000 -62.50000  3.000 
617 C 327.40000 -1052.70000 -62.50000  3.000 
618 C 333.60000 -1052.70000 -62.50000  3.000 
619 C 344.80000 -1057.80000 -68.00000  3.000 
620 C 350.60000 -1054.50000 -72.90000  3.000 
621 C 358.50000 -1067.40000 -82.30000  0.000 
622 C 369.90000 -1081.40000 -92.20000  3.000 
623 C 382.10000 -1085.70000 -96.10000  3.000 
624 T 391.80000 -1089.10000 -100.30000  3.000 
625 C 291.00000 -1034.40000 -27.30000  3.000 
626 C 293.60000 -1037.00000 -27.30000  3.000 
627 C 298.80000 -1033.70000 -27.30000  3.000 
628 C 315.40000 -1022.00000 -27.30000  3.000 
629 C 320.60000 -1026.50000 -27.30000  3.000 
630 C 340.30000 -1026.80000 -29.20000  3.000 
631 C 348.90000 -1029.00000 -23.90000  3.000 
632 C 350.50000 -1031.90000 -23.90000  3.000 
633 C 359.40000 -1027.50000 -23.90000  3.000 
634 C 371.30000 -1032.90000 -24.20000  3.000 
635 C 394.30000 -1039.10000 -18.70000  3.000 
636 C 397.30000 -1038.10000 -18.70000  3.000 
637 C 399.80000 -1043.30000 -21.80000  3.000 
638 C 402.30000 -1043.30000 -21.80000  3.000 
639 C 408.50000 -1039.10000 -21.80000  3.000 
640 C 423.90000 -1044.50000 -21.80000  3.000 
641 C 443.50000 -1050.70000 -18.70000  3.000 
642 C 449.80000 -1054.30000 -18.70000  2.000 
643 C 451.20000 -1051.10000 -18.70000  2.000 
644 T 453.30000 -1052.00000 -15.70000  2.000 
645 C 158.20000 -769.30000  14.40000  8.000 
646 C 159.60000 -777.20000  17.70000  8.000 
647 C 171.70000 -807.50000  17.70000  8.000 
648 C 176.20000 -812.30000  17.70000  8.000 
649 B 180.50000 -821.20000  19.30000  8.000 
650 C 183.50000 -828.10000  19.30000  6.000 
651 C 186.40000 -835.60000  21.30000  5.000 
652 C 191.90000 -840.20000  23.10000  4.000 
653 C 192.40000 -846.50000  23.10000  4.000 
654 C 198.20000 -854.50000  23.80000  3.000 
655 B 200.70000 -863.80000  23.60000  3.000 
656 C 201.20000 -874.70000  23.30000  3.000 
657 C 201.50000 -886.00000  23.30000  3.000 
658 C 200.60000 -887.30000  23.30000  3.000 
659 C 203.90000 -890.60000  23.30000  3.000 
660 C 206.80000 -901.10000  27.40000  3.000 
661 T 208.90000 -916.80000  27.20000  2.000 
662 C 203.00000 -861.20000  22.80000  4.000 
663 C 204.20000 -863.40000  22.80000  4.000 
664 C 203.50000 -867.50000  22.80000  4.000 
665 C 211.70000 -866.30000  22.80000  4.000 
666 T 220.50000 -863.60000  26.70000  4.000 
667 C 183.30000 -823.00000  19.30000  7.000 
668 C 189.50000 -831.70000  19.30000  7.000 
669 C 196.40000 -840.50000  19.30000  5.000 
670 C 209.00000 -848.40000  23.80000  5.000 
671 C 215.50000 -861.40000  18.60000  5.000 
672 C 221.30000 -867.10000  18.60000  5.000 
673 C 227.00000 -879.50000  20.00000  5.000 
674 C 234.70000 -887.40000  17.40000  5.000 
675 C 242.00000 -905.10000  21.00000  5.000 
676 C 247.50000 -924.70000  22.60000  4.000 
677 B 248.50000 -929.30000  20.30000  4.000 
678 C 247.10000 -932.00000  17.50000  3.000 
679 C 253.10000 -937.80000  16.40000  3.000 
680 C 253.40000 -946.60000  14.70000  3.000 
681 C 264.40000 -957.10000   9.70000  3.000 
682 B 269.50000 -965.10000   8.90000  3.000 
683 C 272.10000 -969.20000   8.90000  3.000 
684 C 270.60000 -972.50000   8.90000  3.000 
685 C 275.10000 -973.00000   3.70000  3.000 
686 C 275.10000 -976.80000   1.00000  3.000 
687 C 279.70000 -986.60000  -2.20000  3.000 
688 C 283.90000 -986.50000  -5.10000  3.000 
689 C 285.60000 -991.60000  -5.10000  3.000 
690 B 288.90000 -994.00000  -7.60000  3.000 
691 C 290.50000 -997.90000  -7.60000  2.000 
692 C 294.10000 -1009.40000 -10.30000  2.000 
693 C 299.70000 -1021.40000 -10.30000  2.000 
694 C 306.90000 -1031.10000 -15.10000  2.000 
695 C 320.10000 -1050.50000 -17.60000  2.000 
696 C 326.30000 -1061.60000 -19.80000  2.000 
697 C 335.50000 -1074.80000 -19.60000  2.000 
698 C 334.70000 -1081.00000 -19.60000  2.000 
699 T 346.90000 -1098.70000 -25.30000  2.000 
700 C 293.00000 -995.70000  -7.50000  4.000 
701 C 296.10000 -994.40000  -7.50000  3.000 
702 C 302.00000 -1000.60000  -7.50000  2.000 
703 C 306.80000 -1004.10000 -12.60000  2.000 
704 C 307.60000 -1006.30000 -12.60000  2.000 
705 C 311.30000 -1006.60000 -15.50000  2.000 
706 C 312.90000 -1010.60000 -15.50000  2.000 
707 C 319.60000 -1013.20000 -19.40000  2.000 
708 C 319.60000 -1018.50000 -19.40000  2.000 
709 C 323.50000 -1020.40000 -19.60000  2.000 
710 C 323.50000 -1026.50000 -19.60000  2.000 
711 C 327.70000 -1027.00000 -19.60000  2.000 
712 C 333.90000 -1024.90000 -25.00000  2.000 
713 C 342.10000 -1028.00000 -27.00000  2.000 
714 C 343.70000 -1040.60000 -30.90000  2.000 
715 C 349.90000 -1051.20000 -35.40000  2.000 
716 C 355.30000 -1062.00000 -42.00000  2.000 
717 C 360.40000 -1077.40000 -46.70000  2.000 
718 C 365.70000 -1097.60000 -53.90000  2.000 
719 C 371.00000 -1115.60000 -53.90000  2.000 
720 C 369.00000 -1120.50000 -53.90000  2.000 
721 T 362.50000 -1127.40000 -53.90000  2.000 
722 C 273.70000 -971.40000   8.30000  3.000 
723 C 279.20000 -977.10000   5.90000  3.000 
724 C 289.60000 -982.50000   8.20000  3.000 
725 C 293.50000 -989.10000   3.30000  3.000 
726 C 303.50000 -992.50000   3.30000  3.000 
727 C 307.50000 -999.50000   3.30000  3.000 
728 C 341.20000 -1016.10000   1.20000  3.000 
729 C 363.90000 -1028.50000   1.20000  3.000 
730 C 398.20000 -1041.00000   1.20000  3.000 
731 C 414.80000 -1045.20000   1.30000  3.000 
732 C 414.80000 -1049.00000  10.90000  3.000 
733 C 429.20000 -1056.40000  10.90000  3.000 
734 C 438.60000 -1062.00000  10.90000  3.000 
735 C 442.20000 -1071.00000  10.90000  3.000 
736 C 471.90000 -1091.30000  11.50000  2.000 
737 C 476.40000 -1099.40000   4.60000  2.000 
738 C 488.60000 -1103.70000   9.30000  2.000 
739 T 503.90000 -1100.20000   6.50000  2.000 
740 C 252.20000 -935.60000  20.30000  3.000 
741 C 250.50000 -937.60000  20.30000  3.000 
742 C 262.10000 -945.70000  21.80000  3.000 
743 C 276.60000 -951.30000  24.20000  3.000 
744 C 280.60000 -956.30000  24.20000  3.000 
745 C 283.10000 -953.30000  24.20000  3.000 
746 C 304.80000 -960.00000  24.20000  3.000 
747 C 317.70000 -970.40000  26.40000  3.000 
748 C 328.70000 -972.60000  26.40000  3.000 
749 C 353.70000 -985.00000  26.40000  3.000 
750 C 363.00000 -992.30000  26.40000  2.000 
751 C 366.60000 -992.20000  26.40000  2.000 
752 T 368.10000 -992.20000  26.40000  2.000 
753 C  23.50000 -101.40000   0.10000 23.000 
754 B  28.40000 -98.90000   0.10000 21.000 
755 C  31.10000 -100.60000  -3.00000  6.000 
756 C  34.20000 -100.60000  -3.60000  6.000 
757 C  31.90000 -104.60000  -3.60000  6.000 
758 C  31.10000 -100.80000  -5.60000  6.000 
759 C  35.40000 -99.60000  -7.00000  6.000 
760 C  37.20000 -100.60000  -7.10000  6.000 
761 C  35.90000 -103.70000 -11.10000  6.000 
762 C  41.90000 -104.00000 -13.50000  6.000 
763 C  44.30000 -101.80000 -13.50000  6.000 
764 T  56.10000 -101.40000 -12.90000  5.000 
765 C  30.80000 -96.70000   0.10000 20.000 
766 C  34.70000 -93.40000   0.10000 20.000 
767 B  41.10000 -90.60000   0.10000 22.000 
768 C  46.80000 -93.00000   0.10000 12.000 
769 C  50.70000 -97.10000  -0.90000 14.000 
770 B  60.00000 -98.70000  -0.90000 15.000 
771 B  69.00000 -102.50000  -0.90000 16.000 
772 C  69.40000 -104.80000  -4.20000  6.000 
773 C  70.10000 -108.60000  -4.20000  6.000 
774 C  76.50000 -114.70000  -3.40000  6.000 
775 C  78.20000 -118.70000  -3.40000  6.000 
776 C  79.60000 -123.90000  -3.40000  6.000 
777 C  78.20000 -132.40000  -0.60000  7.000 
778 C  84.80000 -141.20000  -0.60000  6.000 
779 C  86.80000 -156.30000  -0.70000  6.000 
780 C  93.20000 -156.70000  -0.70000  6.000 
781 C  97.10000 -158.70000  -0.70000  5.000 
782 T  98.40000 -163.70000  -0.70000  5.000 
783 C  71.50000 -101.40000  -0.90000  6.000 
784 C  77.50000 -98.80000  -0.90000  8.000 
785 C  82.40000 -93.90000  -0.90000  7.000 
786 C  90.10000 -98.10000  -3.50000  7.000 
787 C 101.30000 -98.90000   1.00000  7.000 
788 C 111.50000 -96.90000   1.00000  6.000 
789 C 121.90000 -91.70000   3.20000  7.000 
790 C 122.50000 -84.10000   6.10000  7.000 
791 C 124.60000 -80.60000   6.10000  7.000 
792 C 124.60000 -78.40000   6.10000  6.000 
793 C 129.70000 -71.80000   8.20000  7.000 
794 C 130.20000 -71.80000   8.20000  7.000 
795 C 129.20000 -64.20000   9.90000  6.000 
796 C 135.50000 -59.80000  12.10000  6.000 
797 C 142.60000 -58.50000  12.10000  5.000 
798 T 149.50000 -66.40000  11.20000  5.000 
799 C  62.70000 -96.20000  -0.90000  6.000 
800 C  67.40000 -94.70000  -0.90000  6.000 
801 C  73.40000 -91.30000  -3.10000  6.000 
802 C  78.10000 -88.50000  -3.10000  6.000 
803 C  81.30000 -85.40000   0.70000  6.000 
804 C  93.70000 -83.60000   3.90000  6.000 
805 C 102.50000 -78.10000   4.00000  6.000 
806 C 107.10000 -79.30000   5.80000  7.000 
807 C 114.10000 -75.00000   5.80000  6.000 
808 C 120.30000 -74.10000   5.80000  6.000 
809 C 125.50000 -69.80000   4.80000  6.000 
810 C 132.80000 -69.80000   4.80000  6.000 
811 C 135.60000 -69.10000   9.80000  6.000 
812 C 141.40000 -63.10000   9.80000  6.000 
813 C 144.30000 -63.60000   9.80000  6.000 
814 C 161.20000 -54.30000   8.50000  6.000 
815 C 162.10000 -54.00000   8.50000  6.000 
816 C 167.40000 -50.30000  12.50000  6.000 
817 C 171.40000 -48.80000  12.50000  6.000 
818 T 172.60000 -46.90000  11.40000  6.000 
819 C  43.10000 -87.20000   2.50000  8.000 
820 C  46.70000 -86.20000   2.50000  8.000 
821 C  49.30000 -78.70000   2.70000  6.000 
822 B  49.30000 -77.80000   2.70000 10.000 
823 C  52.10000 -75.40000   2.70000  8.000 
824 C  50.90000 -73.30000   2.70000  8.000 
825 C  55.30000 -68.90000   3.20000  8.000 
826 C  59.80000 -68.10000   3.20000  8.000 
827 C  60.20000 -64.00000   6.70000  8.000 
828 C  64.50000 -63.10000   8.30000  8.000 
829 C  69.40000 -61.80000   8.30000  7.000 
830 C  76.10000 -59.50000   8.30000  7.000 
831 C  82.20000 -55.60000  11.20000  6.000 
832 C  87.20000 -49.60000  11.20000  5.000 
833 C  94.80000 -47.10000  11.90000  6.000 
834 C  95.90000 -44.10000  11.90000  6.000 
835 C 104.70000 -42.80000  16.00000  5.000 
836 C 106.50000 -40.20000  15.10000  4.000 
837 C 109.50000 -38.40000  15.10000  4.000 
838 C 111.20000 -37.90000  15.10000  4.000 
839 C 111.20000 -33.60000  15.10000  4.000 
840 C 114.50000 -25.50000  17.10000  4.000 
841 T 117.80000 -23.70000  17.10000  4.000 
842 C  48.40000 -76.80000   0.70000  8.000 
843 C  49.20000 -74.70000   2.70000  8.000 
844 C  46.20000 -72.90000  -0.60000  8.000 
845 C  51.70000 -64.30000  -1.40000  7.000 
846 C  52.90000 -58.00000  -6.70000  6.000 
847 C  54.60000 -56.10000  -6.70000  6.000 
848 C  61.30000 -43.10000  -8.80000  6.000 
849 C  62.20000 -29.10000 -10.20000  6.000 
850 C  58.80000 -21.60000 -11.50000  6.000 
851 C  58.80000 -14.10000 -13.60000  6.000 
852 C  50.70000  -4.40000 -10.80000  5.000 
853 T  53.00000   6.30000 -10.80000  5.000 
854 C  22.00000 -99.80000   2.70000 17.000 
855 C  16.20000 -98.00000  -1.70000 15.000 
856 B  17.10000 -95.20000  -3.80000 16.000 
857 C  15.20000 -98.40000  -7.40000  8.000 
858 C  14.40000 -103.00000  -8.80000  5.000 
859 C  10.30000 -102.90000  -8.80000  5.000 
860 T   8.00000 -107.80000  -9.10000  5.000 
861 B  18.80000 -92.80000  -3.80000 18.000 
862 C  14.00000 -93.20000 -10.60000 10.000 
863 C   9.10000 -96.10000 -10.60000 10.000 
864 B  -2.50000 -92.30000  -8.60000 11.000 
865 C  -4.00000 -95.60000  -8.60000  5.000 
866 C -11.10000 -98.70000 -12.10000  5.000 
867 C -22.20000 -102.50000 -14.50000  4.000 
868 C -26.50000 -104.00000 -15.80000  4.000 
869 C -41.70000 -104.00000 -15.20000  4.000 
870 T -45.20000 -104.00000 -18.20000  4.000 
871 C  -6.40000 -92.30000 -15.20000  5.000 
872 C -10.60000 -90.40000 -18.60000  4.000 
873 C -23.60000 -77.70000 -21.50000  4.000 
874 C -36.90000 -69.70000 -21.50000  4.000 
875 C -46.60000 -45.20000 -21.50000  4.000 
876 C -65.80000 -22.70000 -24.60000  4.000 
877 C -70.70000 -21.40000 -19.80000  4.000 
878 C -74.70000 -15.30000 -19.50000  4.000 
879 C -78.10000 -15.30000 -19.50000  4.000 
880 C -80.20000  -9.40000 -19.50000  4.000 
881 C -85.70000  -9.70000 -19.50000  4.000 
882 T -87.80000   3.10000 -19.50000  4.000 
883 C  28.30000 -91.20000  -3.80000  6.000 
884 B  33.60000 -91.20000 -10.80000  5.000 
885 T  39.60000 -98.30000 -10.70000  4.000 
886 C  35.50000 -86.80000  -9.80000  4.000 
887 C  47.00000 -63.90000 -15.10000  4.000 
888 T  50.10000 -56.20000 -13.10000  4.000 
889 C  22.00000 -93.80000  -0.10000 19.000 
890 C  18.10000 -93.80000   0.50000 12.000 
891 C   6.90000 -93.30000  -0.90000 15.000 
892 B   3.80000 -96.70000  -5.90000 15.000 
893 C  -1.20000 -95.50000  -5.80000  5.000 
894 C -11.80000 -90.70000  -5.80000  6.000 
895 C -18.00000 -96.00000 -11.10000  8.000 
896 C -21.50000 -92.00000 -11.60000  7.000 
897 C -31.60000 -94.00000 -11.60000  7.000 
898 C -37.20000 -93.20000 -17.20000  7.000 
899 C -42.70000 -93.90000 -16.90000  6.000 
900 C -46.50000 -91.80000 -20.10000  6.000 
901 C -58.90000 -88.40000 -21.20000  5.000 
902 C -66.90000 -83.50000 -23.90000  5.000 
903 T -82.50000 -79.50000 -23.00000  4.000 
904 B   3.80000 -98.00000  -5.90000 14.000 
905 C  -3.90000 -99.10000  -4.00000 10.000 
906 C  -6.20000 -95.30000  -2.10000  9.000 
907 C -10.40000 -98.10000   4.40000  8.000 
908 B -14.80000 -93.50000   4.40000  5.000 
909 C -22.00000 -96.60000   4.60000  4.000 
910 C -24.70000 -93.80000   4.60000  4.000 
911 C -27.30000 -95.60000   4.60000  4.000 
912 C -50.60000 -92.80000   4.60000  4.000 
913 C -61.00000 -88.40000   8.10000  4.000 
914 C -66.10000 -90.40000   8.10000  4.000 
915 C -79.00000 -87.50000   8.10000  4.000 
916 C -80.20000 -85.00000   8.10000  3.000 
917 C -90.90000 -87.90000   8.10000  4.000 
918 C -103.30000 -75.00000   8.10000  3.000 
919 T -110.90000 -75.00000   8.90000  3.000 
920 C -13.50000 -85.20000   6.40000  5.000 
921 C -21.20000 -85.20000   8.20000  5.000 
922 C -26.60000 -86.60000  11.80000  4.000 
923 C -32.30000 -86.60000  11.80000  4.000 
924 C -33.50000 -82.60000  11.80000  3.000 
925 T -37.40000 -80.20000  11.80000  3.000 
926 C   2.70000 -99.30000  -6.20000 13.000 
927 C  -7.80000 -108.40000  -6.20000 10.000 
928 B -16.00000 -111.70000  -7.30000 17.000 
929 C -19.30000 -118.20000  -7.30000  9.000 
930 C -19.30000 -124.30000  -7.30000 11.000 
931 B -21.40000 -136.80000  -7.30000 11.000 
932 C -20.80000 -142.60000  -3.60000  6.000 
933 C -21.10000 -147.80000  -3.60000  6.000 
934 C -23.90000 -159.50000  -6.40000  6.000 
935 C -25.10000 -170.20000  -6.40000  6.000 
936 C -25.40000 -173.30000  -6.40000  6.000 
937 C -32.60000 -180.40000  -9.10000  6.000 
938 C -31.30000 -186.30000 -13.10000  6.000 
939 C -36.80000 -189.70000 -14.10000  6.000 
940 C -41.60000 -196.90000 -15.40000  5.000 
941 C -37.20000 -204.10000 -18.90000  5.000 
942 T -35.60000 -215.20000 -18.50000  3.000 
943 C -25.70000 -143.00000  -7.30000  6.000 
944 C -34.50000 -140.90000  -7.30000  6.000 
945 C -34.80000 -145.80000  -4.40000  6.000 
946 C -42.90000 -151.60000  -4.40000  6.000 
947 C -59.00000 -153.70000   1.90000  6.000 
948 C -63.60000 -162.00000   0.30000  6.000 
949 C -66.90000 -159.50000   0.30000  5.000 
950 C -73.40000 -165.70000   5.40000  4.000 
951 T -78.30000 -167.90000   5.40000  3.000 
952 C -19.50000 -112.70000  -7.30000 10.000 
953 C -23.10000 -113.70000  -4.60000 10.000 
954 C -32.80000 -112.30000  -8.40000  8.000 
955 C -46.90000 -122.90000 -17.70000  8.000 
956 C -59.90000 -129.00000 -17.90000  5.000 
957 C -63.80000 -126.80000 -17.90000  5.000 
958 C -68.50000 -126.80000 -17.90000  5.000 
959 C -70.40000 -129.30000 -18.30000  5.000 
960 C -81.10000 -133.30000 -24.30000  4.000 
961 T -99.00000 -140.70000 -28.00000  3.000 
962 C  17.00000 -90.90000  -1.60000  7.000 
963 C  11.70000 -82.40000  -1.60000  7.000 
964 C   8.10000 -82.40000  -1.60000  7.000 
965 C   3.00000 -78.70000  -1.60000  7.000 
966 C  -1.60000 -72.10000  -1.60000  6.000 
967 C  -7.10000 -72.10000  -1.60000  6.000 
968 C  -9.70000 -74.80000  -4.90000  6.000 
969 C -11.10000 -76.10000  -4.90000  7.000 
970 C -17.20000 -77.60000  -4.90000  6.000 
971 C -26.80000 -76.60000  -8.30000  9.000 
972 C -37.20000 -80.30000  -5.60000 11.000 
973 C -40.50000 -79.00000 -11.80000 10.000 
974 C -44.20000 -72.50000 -13.30000  8.000 
975 C -54.90000 -68.40000 -14.70000  8.000 
976 B -57.20000 -69.50000 -14.70000  9.000 
977 C -60.30000 -72.10000 -16.50000  8.000 
978 C -68.70000 -67.60000 -16.50000  7.000 
979 C -72.70000 -66.00000 -21.00000  7.000 
980 C -75.50000 -69.30000 -21.00000  7.000 
981 C -79.00000 -67.50000 -21.00000  7.000 
982 C -82.60000 -68.80000 -21.00000 10.000 
983 C -89.40000 -65.60000 -21.00000  6.000 
984 C -92.60000 -70.50000 -24.00000  7.000 
985 C -96.50000 -70.50000 -24.10000  7.000 
986 T -106.20000 -72.20000 -24.10000  6.000 
987 C -66.30000 -67.50000 -16.40000  6.000 
988 C -70.00000 -63.60000 -16.40000  6.000 
989 C -81.00000 -59.50000 -16.40000  6.000 
990 C -89.60000 -59.50000 -16.40000  6.000 
991 C -98.30000 -55.70000 -16.40000  6.000 
992 C -99.80000 -47.10000 -18.40000  6.000 
993 T -104.20000 -30.10000 -19.80000  4.000 
994 C  19.30000 -80.00000   2.20000 10.000 
995 C  13.30000 -78.30000   2.20000  9.000 
996 C  12.50000 -72.20000   3.20000  8.000 
997 C  12.50000 -69.30000   3.20000  8.000 
998 C   9.80000 -64.10000   3.20000  8.000 
999 C   6.20000 -65.60000   1.60000  8.000 
1000 B   3.70000 -59.50000   1.60000  8.000 
1001 C   1.00000 -57.10000   3.50000  7.000 
1002 C  -2.00000 -51.90000   3.50000  7.000 
1003 C  -3.40000 -47.10000   4.10000  7.000 
1004 C  -7.70000 -43.00000   6.40000  6.000 
1005 C -16.90000 -39.90000   7.00000  6.000 
1006 C -23.30000 -29.80000   9.00000  5.000 
1007 C -22.20000 -25.80000   8.00000  4.000 
1008 C -22.20000 -23.60000   8.00000  4.000 
1009 C -25.80000 -23.60000   8.00000  4.000 
1010 T -25.80000 -20.10000   8.00000  4.000 
1011 C   1.80000 -48.70000   1.70000  7.000 
1012 C   2.30000 -40.20000   1.70000  7.000 
1013 C  -0.90000 -36.70000   0.40000  7.000 
1014 C  -2.90000 -28.10000  -3.10000  7.000 
1015 C  -8.30000 -20.50000  -3.10000  7.000 
1016 C  -8.30000 -16.20000  -3.10000  7.000 
1017 C  -7.00000 -10.90000  -3.10000  7.000 
1018 C -11.20000  -6.40000  -3.20000  7.000 
1019 C  -4.40000   3.30000 -11.30000  8.000 
1020 C  -6.10000   9.80000 -11.30000  8.000 
1021 C  -5.60000  13.50000 -13.40000  7.000 
1022 C  -8.60000  16.90000 -13.40000  6.000 
1023 C  -7.20000  23.00000 -13.10000 10.000 
1024 C  -8.80000  24.90000 -13.30000  8.000 
1025 C  -4.40000  35.00000 -18.10000  8.000 
1026 C  -7.90000  43.60000 -21.80000  8.000 
1027 C -10.70000  54.60000 -18.60000  8.000 
1028 C   1.50000  59.50000 -26.20000  8.000 
1029 T   1.50000  71.40000 -24.60000  5.000 
1030 C  21.80000 -79.40000   3.40000 20.000 
1031 C  21.80000 -78.00000   3.40000 12.000 
1032 C  22.80000 -74.30000   1.70000 22.000 
1033 T  22.80000 -74.30000  -0.00000 20.000 
1034 B  21.80000 -81.30000   3.40000 17.000 
1035 C  25.10000 -76.20000   1.70000 11.000 
1036 B  31.80000 -77.60000   5.00000 15.000 
1037 C  35.50000 -77.80000   8.30000  7.000 
1038 C  38.50000 -76.50000   8.30000  7.000 
1039 C  43.90000 -74.70000  11.70000  7.000 
1040 C  45.10000 -77.40000  14.50000  4.000 
1041 C  51.80000 -74.80000  16.40000  5.000 
1042 C  58.80000 -75.20000  16.40000  4.000 
1043 C  58.70000 -70.30000  16.40000  4.000 
1044 T  64.00000 -68.00000  13.20000  4.000 
1045 C  34.50000 -73.50000   9.20000  7.000 
1046 C  37.20000 -72.60000   9.70000  7.000 
1047 C  35.00000 -65.30000   9.70000  7.000 
1048 T  30.50000 -56.80000  13.40000  4.000 
1049 C  26.00000 -79.00000   3.40000  8.000 
1050 C  40.00000 -73.00000   3.70000  8.000 
1051 C  40.60000 -70.40000   2.00000  6.000 
1052 C  41.60000 -65.20000   3.00000  9.000 
1053 B  43.70000 -63.20000  -1.70000  9.000 
1054 C  49.10000 -55.00000  -1.70000  6.000 
1055 C  52.70000 -52.00000   1.70000  6.000 
1056 C  67.80000 -44.70000   5.50000  8.000 
1057 C  84.20000 -35.50000   5.50000  7.000 
1058 C  88.50000 -29.90000   3.80000  6.000 
1059 C  90.20000 -26.40000   3.80000  6.000 
1060 C  94.40000 -20.40000   7.20000  5.000 
1061 C 101.30000 -20.40000   3.50000  4.000 
1062 T 112.90000 -20.30000   6.20000  4.000 
1063 B  42.20000 -60.10000  -1.40000  8.000 
1064 C  42.20000 -56.40000  -5.90000  8.000 
1065 C  52.50000 -60.50000  -5.90000  7.000 
1066 C  55.40000 -57.20000  -5.90000  7.000 
1067 C  62.50000 -61.50000  -5.70000  7.000 
1068 C  71.30000 -60.30000  -9.60000  7.000 
1069 C  76.40000 -64.40000 -12.60000  7.000 
1070 C  78.70000 -65.00000 -16.40000  7.000 
1071 T  88.90000 -65.00000 -27.10000  6.000 
1072 C  39.00000 -56.90000  -1.40000  8.000 
1073 C  41.60000 -51.10000  -1.40000  8.000 
1074 B  39.60000 -43.30000  -8.50000 10.000 
1075 C  39.60000 -37.60000  -8.50000  7.000 
1076 C  42.20000 -35.00000  -8.10000  7.000 
1077 C  40.20000 -36.10000 -13.80000  7.000 
1078 C  40.20000 -28.90000 -13.80000  8.000 
1079 C  43.30000 -27.10000 -16.30000  8.000 
1080 C  43.30000 -22.40000 -16.30000  8.000 
1081 C  49.20000 -14.90000 -18.40000 10.000 
1082 C  54.70000  -9.10000 -18.40000  9.000 
